iter	RMSE
3254	198590.9536
3255	198577.7512
3256	198513.825
3257	198494.0671
3258	198403.0846
3259	198257.4428
3260	198192.1696
3261	198129.9264
3262	198004.9917
3263	197937.398
3264	197844.5403
3265	197730.9094
3266	197683.8517
3267	197625.1314
3268	197577.1743
3269	197520.1649
3270	197409.9127
3271	197354.9551
3272	197230.679
3273	197196.5448
3274	197113.7741
3275	197096.7998
3276	197003.9903
3277	196974.3849
3278	196971.6797
3279	196954.9555
3280	196892.8734
3281	196728.9909
3282	196681.9545
3283	196570.5592
3284	196558.5412
3285	196433.0565
3286	196397.5604
3287	196296.791
3288	196224.8971
3289	196105.6644
3290	196070.8579
3291	195992.9429
3292	195865.6498
3293	195841.0579
3294	195753.3219
3295	195598.2915
3296	195536.1082
3297	195481.1292
3298	195444.1377
3299	195366.7858
3300	195350.682
3301	195350.1564
3302	195323.9533
3303	195214.0755
3304	195126.4077
3305	195076.4381
3306	194984.0624
3307	194922.5612
3308	194895.5867
3309	194836.8123
3310	194657.0274
3311	194616.6084
3312	194515.4713
3313	194450.6815
3314	194446.8414
3315	194440.0328
3316	194406.6914
3317	194356.793
3318	194310.8133
3319	194245.4124
3320	194219.2967
3321	194162.2122
3322	194071.8065
3323	194022.7028
3324	194009.3699
3325	193870.6532
3326	193819.8861
3327	193738.5318
3328	193708.1465
3329	193630.9769
3330	193529.0876
3331	193522.4643
3332	193471.6253
3333	193414.1754
3334	193350.0963
3335	193303.1184
3336	193248.2518
3337	193221.3611
3338	193169.979
3339	193076.163
3340	193071.0583
3341	192988.1256
3342	192896.1228
3343	192829.0622
3344	192784.3347
3345	192730.6553
3346	192635.1689
3347	192552.6962
3348	192483.8863
3349	192411.0915
3350	192376.5506
3351	192335.9422
3352	192250.6576
3353	192197.6915
3354	192153.8531
3355	192084.0208
3356	192015.8306
3357	191941.2197
3358	191935.9139
3359	191865.4695
3360	191848.6501
3361	191807.6934
3362	191732.6285
3363	191625.0355
3364	191571.6006
3365	191496.2827
3366	191462.0681
3367	191415.5391
3368	191305.309
3369	191249.5155
3370	191208.159
3371	191160.8459
3372	191098.7789
3373	190970.6034
3374	190873.7086
3375	190807.0337
3376	190767.2788
3377	190680.3266
3378	190614.0294
3379	190566.2058
3380	190434.4846
3381	190365.2306
3382	190286.6105
3383	190208.0708
3384	190143.7811
3385	190087.5359
3386	190037.7035
3387	189925.6906
3388	189816.7237
3389	189795.0343
3390	189741.1037
3391	189633.7224
3392	189603.5394
3393	189581.0592
3394	189541.6574
3395	189496.0895
3396	189455.8302
3397	189337.5431
3398	189165.7456
3399	189071.966
3400	188974.1248
3401	188891.3435
3402	188799.3528
3403	188725.0776
3404	188710.0127
3405	188694.1274
3406	188686.7252
3407	188655.6661
3408	188644.5211
3409	188617.8399
3410	188541.4589
3411	188474.7242
3412	188415.5144
3413	188371.9132
3414	188317.9982
3415	188247.0705
3416	188180.2784
3417	188112.6191
3418	188029.2648
3419	187929.7922
3420	187873.3855
3421	187835.629
3422	187747.2199
3423	187744.329
3424	187662.3992
3425	187612.2795
3426	187597.0874
3427	187544.7728
3428	187493.0454
3429	187461.6232
3430	187453.2016
3431	187430.8704
3432	187384.0743
3433	187280.8862
3434	187135.264
3435	187035.0688
3436	186991.8029
3437	186856.6483
3438	186803.3345
3439	186759.9016
3440	186636.8274
3441	186566.0558
3442	186530.8547
3443	186418.1364
3444	186376.7251
3445	186336.2999
3446	186276.7129
3447	186250.0279
3448	186204.6097
3449	186165.977
3450	186076.3814
3451	186051.401
3452	185982.455
3453	185917.9465
3454	185853.0965
3455	185794.6913
3456	185719.5331
3457	185717.52
3458	185625.856
3459	185614.3529
3460	185550.3294
3461	185538.1418
3462	185461.9501
3463	185393.4016
3464	185331.9281
3465	185298.6516
3466	185233.5058
3467	185138.926
3468	185109.6219
3469	185035.7652
3470	184991.1215
3471	184956.4105
3472	184862.9981
3473	184773.44
3474	184694.3263
3475	184664.5784
3476	184571.5765
3477	184532.6552
3478	184437.0772
3479	184350.3986
3480	184276.4855
3481	184251.8351
3482	184235.5062
3483	184225.0975
3484	184206.8655
3485	184200.8304
3486	184176.0503
3487	184132.4111
3488	184089.1406
3489	184023.979
3490	183945.6268
3491	183879.9292
3492	183802.5076
3493	183710.2577
3494	183678.8195
3495	183614.0748
3496	183565.682
3497	183521.9573
3498	183506.3464
3499	183457.0327
3500	183394.8559
3501	183307.8824
3502	183285.6848
3503	183161.5423
3504	183110.2656
3505	183079.7038
3506	183006.5411
3507	182990.6963
3508	182945.8014
3509	182903.4585
3510	182819.0882
3511	182753.2014
3512	182669.3208
3513	182628.131
3514	182532.444
3515	182498.0603
3516	182464.7712
3517	182418.6897
3518	182325.312
3519	182242.4113
3520	182199.9314
3521	182120.3809
3522	182097.4373
3523	182054.7555
3524	182042.0253
3525	181941.4262
3526	181907.9964
3527	181889.9447
3528	181799.8046
3529	181759.4376
3530	181726.9636
3531	181612.1269
3532	181526.0088
3533	181487.4994
3534	181430.5126
3535	181364.5571
3536	181323.9064
3537	181322.9527
3538	181236.1391
3539	181140.1693
3540	181051.4939
3541	181025.9838
3542	180983.4267
3543	180928.565
3544	180886.8861
3545	180800.0491
3546	180754.9931
3547	180723.2112
3548	180692.4066
3549	180650.4835
3550	180615.6666
3551	180553.7647
3552	180486.6219
3553	180453.6319
3554	180370.9424
3555	180359.4265
3556	180279.398
3557	180192.0605
3558	180101.7796
3559	180071.3544
3560	179903.8276
3561	179776.5063
3562	179736.5834
3563	179675.2663
3564	179632.4677
3565	179575.7729
3566	179510.0799
3567	179444.4464
3568	179366.8868
3569	179293.0231
3570	179261.4152
3571	179206.095
3572	179088.761
3573	179052.0625
3574	178981.0638
3575	178944.3366
3576	178940.3529
3577	178886.4697
3578	178796.1033
3579	178792.8433
3580	178766.935
3581	178695.6002
3582	178648.1594
3583	178638.4452
3584	178596.9309
3585	178512.5684
3586	178473.9442
3587	178435.4624
3588	178394.9754
3589	178287.7704
3590	178156.9538
3591	178087.4583
3592	178058.4304
3593	178008.5638
3594	177970.5321
3595	177922.9503
3596	177837.9757
3597	177752.9666
3598	177706.8721
3599	177657.0549
3600	177614.1122
3601	177561.9917
3602	177486.9839
3603	177364.0685
3604	177237.0423
3605	177196.6362
3606	177143.4456
3607	177104.6178
3608	177054.8757
3609	176916.7073
3610	176882.3674
3611	176861.1763
3612	176824.5753
3613	176774.9266
3614	176668.2113
3615	176631.6631
3616	176570.8662
3617	176480.1741
3618	176446.4815
3619	176439.545
3620	176389.9567
3621	176333.4257
3622	176259.2699
3623	176227.7853
3624	176170.6765
3625	176156.529
3626	176096.3562
3627	176055.0606
3628	176016.5818
3629	175872.2044
3630	175851.6537
3631	175805.8936
3632	175747.7034
3633	175603.92
3634	175537.5976
3635	175517.2436
3636	175463.7881
3637	175430.1282
3638	175348.2521
3639	175311.6473
3640	175270.9393
3641	175216.0051
3642	175177.7305
3643	175122.4364
3644	175050.6185
3645	175030.7424
3646	174993.1053
3647	174975.5446
3648	174953.4629
3649	174915.6473
3650	174889.2107
3651	174851.0584
3652	174744.7109
3653	174740.1544
3654	174677.1324
3655	174567.3597
3656	174520.9044
3657	174467.0585
3658	174443.5979
3659	174350.8354
3660	174293.8443
3661	174258.5499
3662	174205.576
3663	174125.9832
3664	174045.7429
3665	173989.7097
3666	173959.8477
3667	173861.9792
3668	173825.1959
3669	173774.5224
3670	173716.2609
3671	173686.0892
3672	173625.6355
3673	173586.1764
3674	173493.3782
3675	173485.9409
3676	173455.3823
3677	173421.8014
3678	173420.004
3679	173369.9637
3680	173257.1234
3681	173196.0833
3682	173192.6552
3683	173157.2838
3684	173067.4866
3685	172995.0107
3686	172903.4989
3687	172856.6081
3688	172773.5339
3689	172668.6812
3690	172609.155
3691	172571.7618
3692	172483.7851
3693	172452.4578
3694	172326.0592
3695	172309.1636
3696	172288.6811
3697	172210.8961
3698	172169.4657
3699	172117.1589
3700	172083.9707
3701	172033.7552
3702	171951.9299
3703	171909.584
3704	171851.8641
3705	171804.5929
3706	171713.9966
3707	171658.0824
3708	171618.979
3709	171573.3493
3710	171491.0203
3711	171441.7914
3712	171388.0235
3713	171323.6824
3714	171291.8609
3715	171154.2735
3716	171133.2881
3717	171107.2384
3718	171088.9734
3719	171014.0569
3720	170979.2471
3721	170961.1749
3722	170915.2054
3723	170821.4841
3724	170772.4306
3725	170676.3888
3726	170589.9304
3727	170559.0937
3728	170508.6641
3729	170490.1849
3730	170411.8318
3731	170366.585
3732	170344.5967
3733	170274.8851
3734	170257.9683
3735	170212.0062
3736	170196.1835
3737	170178.5638
3738	170107.3038
3739	170060.753
3740	170039.3599
3741	169958.9118
3742	169852.3086
3743	169776.2038
3744	169736.6996
3745	169603.339
3746	169568.1618
3747	169539.0447
3748	169446.0044
3749	169404.1424
3750	169360.7692
3751	169296.3168
3752	169263.2278
3753	169153.8115
3754	169007.2985
3755	169004.6381
3756	168939.8133
3757	168910.4502
3758	168807.2866
3759	168665.576
3760	168634.2892
3761	168554.5368
3762	168513.2115
3763	168451.0513
3764	168444.9443
3765	168392.2136
3766	168361.6981
3767	168316.9402
3768	168299.0921
3769	168211.0242
3770	168038.7528
3771	167920.4295
3772	167917.6492
3773	167811.6344
3774	167803.1774
3775	167746.7968
3776	167696.4826
3777	167679.2492
3778	167674.1578
3779	167655.9122
3780	167650.4847
3781	167592.378
3782	167556.7513
3783	167552.5328
3784	167478.0587
3785	167400.5736
3786	167343.7935
3787	167289.9295
3788	167223.105
3789	167122.2531
3790	167080.3585
3791	166992.7682
3792	166978.9918
3793	166955.933
3794	166929.3134
3795	166917.9817
3796	166884.8699
3797	166858.2473
3798	166775.1034
3799	166763.7897
3800	166733.5906
3801	166721.5353
3802	166675.1001
3803	166631.1937
3804	166624.4611
3805	166519.6011
3806	166415.5085
3807	166396.6153
3808	166326.8263
3809	166303.6488
3810	166248.4028
3811	166208.7152
3812	166131.4825
3813	166114.0366
3814	166039.3987
3815	166000.107
3816	165978.2701
3817	165937.8834
3818	165878.5519
3819	165807.1172
3820	165771.3496
3821	165741.2457
3822	165682.2912
3823	165609.1595
3824	165559.5518
3825	165539.9936
3826	165484.0251
3827	165440.4555
3828	165359.5305
3829	165350.4552
3830	165329.5151
3831	165270.0007
3832	165223.2936
3833	165136.487
3834	165074.1125
3835	165020.9873
3836	164968.9664
3837	164900.5061
3838	164790.7295
3839	164712.0913
3840	164683.5299
3841	164609.4882
3842	164585.4295
3843	164580.4351
3844	164443.6863
3845	164317.4793
3846	164272.6848
3847	164217.6939
3848	164175.9884
3849	164089.9074
3850	164043.0742
3851	164033.5318
3852	163948.4013
3853	163893.4428
3854	163820.4363
3855	163778.5549
3856	163772.4883
3857	163764.4249
3858	163695.5221
3859	163598.6223
3860	163590.6888
3861	163563.1904
3862	163506.4668
3863	163488.4627
3864	163448.7787
3865	163398.9917
3866	163388.6034
3867	163338.3335
3868	163283.9774
3869	163223.3518
3870	163170.0415
3871	163074.6856
3872	163015.707
3873	162991.0698
3874	162947.8997
3875	162892.3489
3876	162862.0452
3877	162848.4424
3878	162836.3576
3879	162791.2975
3880	162722.5238
3881	162619.5882
3882	162495.3163
3883	162416.0123
3884	162372.16
3885	162353.7836
3886	162295.1336
3887	162272.2372
3888	162239.3244
3889	162139.3103
3890	162123.3932
3891	162081.4369
3892	162016.9006
3893	161942.3247
3894	161923.5592
3895	161828.6467
3896	161794.5353
3897	161742.6137
3898	161671.5464
3899	161646.194
3900	161633.8163
3901	161589.5092
3902	161504.7971
3903	161490.1846
3904	161472.0397
3905	161395.6575
3906	161380.6783
3907	161327.7449
3908	161270.2587
3909	161242.1143
3910	161173.2008
3911	161145.8778
3912	161076.5013
3913	161067.1017
3914	161026.8627
3915	161017.279
3916	160992.2076
3917	160928.4295
3918	160877.953
3919	160856.8764
3920	160828.5519
3921	160760.3451
3922	160709.7132
3923	160659.3713
3924	160626.0305
3925	160599.2823
3926	160597.5486
3927	160542.5919
3928	160502.1299
3929	160449.0407
3930	160395.3807
3931	160370.43
3932	160330.3293
3933	160328.9149
3934	160305.0745
3935	160258.6126
3936	160211.5556
3937	160199.886
3938	160149.3251
3939	160136.2393
3940	160116.8938
3941	160098.0739
3942	160059.9696
3943	160051.4101
3944	159997.0162
3945	159877.4587
3946	159855.128
3947	159820.184
3948	159812.233
3949	159783.0564
3950	159748.1037
3951	159671.7825
3952	159618.6239
3953	159583.1999
3954	159529.7174
3955	159499.558
3956	159470.3258
3957	159432.4194
3958	159418.2093
3959	159359.5118
3960	159357.2551
3961	159328.6906
3962	159315.4389
3963	159294.7816
3964	159215.8198
3965	159203.6385
3966	159199.4659
3967	159127.1448
3968	159100.0817
3969	159062.4823
3970	158979.6602
3971	158964.4336
3972	158869.8668
3973	158854.5342
3974	158779.4148
3975	158729.6877
3976	158653.8513
3977	158559.5579
3978	158557.6967
3979	158538.0881
3980	158480.7673
3981	158420.6224
3982	158348.6545
3983	158295.5932
3984	158234.2311
3985	158168.8766
3986	158133.5165
3987	158059.2743
3988	158052.6374
3989	158031.6401
3990	158021.8919
3991	158012.6454
3992	158012.4022
3993	157971.07
3994	157901.1471
3995	157847.693
3996	157833.8204
3997	157823.7524
3998	157804.0755
3999	157718.3892
4000	157685.4178
4001	157625.0987
4002	157592.1453
4003	157559.0503
4004	157522.0847
4005	157518.521
4006	157421.8825
4007	157406.9249
4008	157358.3693
4009	157314.9679
4010	157269.8388
4011	157250.6724
4012	157229.2187
4013	157110.7584
4014	157084.2742
4015	157061.3162
4016	157038.8019
4017	157000.9245
4018	156937.844
4019	156844.6966
4020	156812.3157
4021	156760.459
4022	156708.5184
4023	156639.5337
4024	156555.5152
4025	156522.6403
4026	156508.9554
4027	156451.0137
4028	156430.1848
4029	156378.6752
4030	156363.3605
4031	156361.8962
4032	156239.566
4033	156196.5761
4034	156116.5546
4035	156079.5371
4036	156053.1602
4037	156007.1898
4038	155929.2129
4039	155924.0719
4040	155857.0254
4041	155856.2509
4042	155843.3723
4043	155815.7151
4044	155784.2755
4045	155725.4212
4046	155677.496
4047	155674.237
4048	155620.134
4049	155570.2526
4050	155532.56
4051	155506.1524
4052	155459.048
4053	155430.6777
4054	155357.6443
4055	155310.212
4056	155285.8406
4057	155239.0254
4058	155211.0804
4059	155201.3214
4060	155128.7277
4061	155068.9175
4062	155047.0143
4063	154965.8855
4064	154882.9102
4065	154834.209
4066	154770.8381
4067	154712.4842
4068	154702.3642
4069	154650.8849
4070	154610.3737
4071	154561.45
4072	154474.4891
4073	154398.7831
4074	154311.8308
4075	154281.3034
4076	154243.8709
4077	154188.7076
4078	154101.6932
4079	154091.4392
4080	154019.3609
4081	154011.6712
4082	153979.2798
4083	153928.1364
4084	153884.4144
4085	153863.1325
4086	153854.6286
4087	153812.3136
4088	153777.8091
4089	153702.2328
4090	153683.5639
4091	153650.7841
4092	153625.3156
4093	153587.0214
4094	153559.3781
4095	153516.6424
4096	153470.4013
4097	153390.7809
4098	153355.653
4099	153285.1192
4100	153248.6818
4101	153207.763
4102	153192.6958
4103	153149.891
4104	153078.3643
4105	153008.6225
4106	152929.6412
4107	152863.1209
4108	152827.3302
4109	152776.8761
4110	152744.212
4111	152692.6842
4112	152672.5057
4113	152627.2415
4114	152575.2537
4115	152528.7226
4116	152456.7003
4117	152396.2242
4118	152378.2757
4119	152324.576
4120	152278.5418
4121	152253.7322
4122	152205.7878
4123	152167.0236
4124	152131.2189
4125	152074.6755
4126	152031.1181
4127	152011.5264
4128	151927.2431
4129	151909.8066
4130	151876.6924
4131	151854.6272
4132	151813.487
4133	151810.4237
4134	151761.6039
4135	151729.7325
4136	151710.4208
4137	151687.7083
4138	151632.2583
4139	151625.9299
4140	151593.5142
4141	151544.8782
4142	151491.6176
4143	151463.1379
4144	151429.5492
4145	151388.35
4146	151336.0452
4147	151294.8286
4148	151233.005
4149	151164.8247
4150	151130.9079
4151	151044.5311
4152	150951.6034
4153	150914.0585
4154	150822.4995
4155	150819.5118
4156	150747.3132
4157	150682.7373
4158	150659.9928
4159	150592.9813
4160	150561.5084
4161	150525.2922
4162	150511.4006
4163	150487.9202
4164	150468.4638
4165	150410.0609
4166	150370.0021
4167	150306.7088
4168	150264.5065
4169	150227.8374
4170	150155.3602
4171	150146.0773
4172	150062.1797
4173	149978.124
4174	149928.7914
4175	149898.3217
4176	149864.1031
4177	149837.1076
4178	149764.1362
4179	149760.4724
4180	149727.9551
4181	149633.2598
4182	149625.9794
4183	149623.6244
4184	149588.7538
4185	149508.2827
4186	149452.2197
4187	149422.7068
4188	149400.2062
4189	149389.3453
4190	149360.5006
4191	149352.0374
4192	149337.4217
4193	149266.3749
4194	149196.4851
4195	149136.0989
4196	149102.8913
4197	149101.4833
4198	149059.5034
4199	149030.5779
4200	149014.8833
4201	148951.1155
4202	148904.9098
4203	148876.6461
4204	148838.6923
4205	148831.9441
4206	148796.9218
4207	148768.9227
4208	148741.8047
4209	148659.5049
4210	148583.8123
4211	148571.4389
4212	148566.4287
4213	148548.4745
4214	148528.6939
4215	148410.6755
4216	148405.6582
4217	148381.851
4218	148285.644
4219	148280.2723
4220	148255.6195
4221	148196.0066
4222	148132.8023
4223	148104.3786
4224	148068.2388
4225	148010.108
4226	147928.0394
4227	147891.9029
4228	147873.3701
4229	147815.6975
4230	147795.1463
4231	147786.0048
4232	147730.1182
4233	147711.0814
4234	147670.243
4235	147648.985
4236	147630.4519
4237	147533.1977
4238	147530.6132
4239	147476.5371
4240	147460.9998
4241	147450.3493
4242	147414.9747
4243	147333.8799
4244	147331.1751
4245	147329.0985
4246	147294.0304
4247	147220.1813
4248	147180.1917
4249	147143.3067
4250	147069.8742
4251	146998.3861
4252	146944.573
4253	146873.8106
4254	146833.7817
4255	146824.7771
4256	146750.7783
4257	146683.3083
4258	146649.7512
4259	146629.7473
4260	146581.9195
4261	146566.7837
4262	146526.8957
4263	146526.4237
4264	146471.2839
4265	146449.7903
4266	146423.9675
4267	146377.9217
4268	146350.4003
4269	146310.5425
4270	146205.4163
4271	146130.4892
4272	146103.8067
4273	146073.0861
4274	146056.7422
4275	146003.5772
4276	145939.4278
4277	145892.3709
4278	145785.6641
4279	145738.0013
4280	145698.7157
4281	145670.894
4282	145648.1857
4283	145609.2281
4284	145546.2833
4285	145491.4285
4286	145454.1098
4287	145403.0633
4288	145360.604
4289	145320.1963
4290	145303.4145
4291	145303.0212
4292	145264.4928
4293	145241.5503
4294	145230.9124
4295	145190.3037
4296	145142.8391
4297	145033.2872
4298	144959.4474
4299	144916.2859
4300	144868.2034
4301	144844.8554
4302	144788.3313
4303	144787.365
4304	144753.3693
4305	144685.8154
4306	144609.6797
4307	144564.8495
4308	144533.7987
4309	144435.5629
4310	144390.2427
4311	144375.1779
4312	144365.7923
4313	144348.4852
4314	144335.244
4315	144288.2204
4316	144259.2789
4317	144226.8093
4318	144184.0787
4319	144157.531
4320	144129.8968
4321	144096.0166
4322	144062.943
4323	144003.9037
4324	143984.6666
4325	143928.3067
4326	143866.9689
4327	143822.1627
4328	143763.5466
4329	143738.1256
4330	143682.3383
4331	143632.4195
4332	143567.2738
4333	143528.833
4334	143486.0026
4335	143461.646
4336	143425.9401
4337	143380.5348
4338	143367.9981
4339	143313.5267
4340	143282.3384
4341	143219.306
4342	143181.7339
4343	143161.7392
4344	143161.4746
4345	143129.6284
4346	143102.106
4347	143071.0934
4348	143015.581
4349	142962.0267
4350	142938.4067
4351	142877.9432
4352	142825.7249
4353	142786.592
4354	142727.8962
4355	142658.8869
4356	142614.9394
4357	142607.2748
4358	142591.9453
4359	142558.1032
4360	142508.3644
4361	142457.489
4362	142429.433
4363	142422.1366
4364	142377.8038
4365	142361.5985
4366	142342.6827
4367	142313.3908
4368	142290.103
4369	142260.5154
4370	142232.8424
4371	142206.3448
4372	142185.9083
4373	142127.7416
4374	142073.225
4375	142052.1008
4376	142006.7415
4377	141988.288
4378	141942.7045
4379	141885.518
4380	141782.7861
4381	141709.1152
4382	141675.9565
4383	141615.762
4384	141562.8453
4385	141521.7663
4386	141454.1496
4387	141400.7475
4388	141306.547
4389	141252.2271
4390	141202.6686
4391	141175.0033
4392	141172.1094
4393	141097.3453
4394	141061.3711
4395	141030.1408
4396	140984.5263
4397	140945.5594
4398	140899.9212
4399	140864.9617
4400	140855.7985
4401	140823.638
4402	140780.181
4403	140743.4107
4404	140696.4107
4405	140659.2144
4406	140614.9624
4407	140558.4469
4408	140512.5126
4409	140470.4691
4410	140437.6746
4411	140435.8622
4412	140433.0803
4413	140422.8296
4414	140402.6224
4415	140353.2363
4416	140350.5459
4417	140319.7167
4418	140317.3779
4419	140278.3682
4420	140262.3802
4421	140244.4787
4422	140192.4063
4423	140163.5264
4424	140101.8955
4425	140081.3665
4426	140036.8984
4427	139979.4941
4428	139970.6083
4429	139938.1816
4430	139874.0889
4431	139840.0636
4432	139810.4246
4433	139772.6822
4434	139730.4335
4435	139673.8664
4436	139630.5543
4437	139516.5746
4438	139451.5741
4439	139436.6844
4440	139383.6926
4441	139336.961
4442	139303.1131
4443	139264.6945
4444	139189.3875
4445	139126.5521
4446	139079.0067
4447	139027.1557
4448	139010.9111
4449	138986.0932
4450	138921.352
4451	138882.2209
4452	138879.7535
4453	138875.6765
4454	138872.9912
4455	138845.1738
4456	138825.6754
4457	138764.7028
4458	138744.9121
4459	138704.3252
4460	138691.1268
4461	138657.2301
4462	138614.1432
4463	138563.2579
4464	138551.1958
4465	138493.9893
4466	138390.4371
4467	138366.1717
4468	138353.7022
4469	138326.7412
4470	138265.0246
4471	138247.4889
4472	138210.6549
4473	138185.7035
4474	138155.7854
4475	138069.8572
4476	138040.2753
4477	138005.5599
4478	137976.1028
4479	137940.1314
4480	137872.2778
4481	137850.469
4482	137796.4506
4483	137727.0643
4484	137693.1316
4485	137676.0456
4486	137673.5268
4487	137634.3057
4488	137619.0003
4489	137589.2946
4490	137574.8237
4491	137524.0191
4492	137464.3781
4493	137420.68
4494	137409.4224
4495	137379.0149
4496	137356.6589
4497	137321.0829
4498	137237.5709
4499	137210.7552
4500	137179.7471
4501	137161.937
4502	137159.0868
4503	137134.7904
4504	137100.9912
4505	137076.4853
4506	137053.471
4507	137049.0011
4508	136997.6229
4509	136971.5284
4510	136958.0039
4511	136953.2367
4512	136874.9705
4513	136872.8195
4514	136864.8692
4515	136834.6554
4516	136800.4071
4517	136771.3408
4518	136761.6941
4519	136713.365
4520	136657.6973
4521	136611.2432
4522	136532.5272
4523	136469.0503
4524	136393.0902
4525	136343.4962
4526	136288.3046
4527	136239.5046
4528	136206.4472
4529	136174.58
4530	136125.2581
4531	136018.7293
4532	135940.611
4533	135883.9638
4534	135842.8162
4535	135839.422
4536	135827.3662
4537	135782.7811
4538	135742.4919
4539	135649.1627
4540	135647.4301
4541	135634.4226
4542	135575.9486
4543	135516.1847
4544	135420.2629
4545	135394.8761
4546	135366.6738
4547	135334.4159
4548	135253.7481
4549	135206.5797
4550	135171.5188
4551	135154.0903
4552	135126.0922
4553	135111.4635
4554	135105.7599
4555	135080.0382
4556	135031.3842
4557	135006.84
4558	134959.8328
4559	134934.0871
4560	134896.2441
4561	134842.3241
4562	134841.6285
4563	134804.5745
4564	134771.6401
4565	134743.0721
4566	134728.6747
4567	134699.7021
4568	134641.959
4569	134624.2023
4570	134579.489
4571	134542.9432
4572	134519.306
4573	134486.1237
4574	134457.6032
4575	134425.6928
4576	134409.2859
4577	134399.7552
4578	134373.6012
4579	134360.0377
4580	134313.5236
4581	134287.7416
4582	134273.5532
4583	134240.3306
4584	134202.0539
4585	134150.0537
4586	134111.5694
4587	134079.3732
4588	134017.561
4589	133898.3287
4590	133871.5181
4591	133832.7909
4592	133770.2485
4593	133736.8978
4594	133703.9188
4595	133625.3545
4596	133607.7849
4597	133581.6774
4598	133545.7182
4599	133502.9077
4600	133471.625
4601	133439.2582
4602	133393.7451
4603	133358.3041
4604	133331.1662
4605	133314.2107
4606	133298.6576
4607	133278.5666
4608	133251.7056
4609	133216.415
4610	133183.9134
4611	133150.6706
4612	133124.0934
4613	133090.7212
4614	133067.9333
4615	133057.3829
4616	133033.033
4617	133008.5636
4618	133005.5866
4619	132984.6907
4620	132931.003
4621	132904.8267
4622	132854.2698
4623	132850.1673
4624	132784.674
4625	132770.2702
4626	132746.3742
4627	132652.9224
4628	132626.4832
4629	132604.8621
4630	132517.1592
4631	132419.9526
4632	132335.1791
4633	132331.2363
4634	132276.57
4635	132243.4414
4636	132210.6456
4637	132187.4869
4638	132153.8313
4639	132116.2018
4640	132077.1343
4641	132033.533
4642	132022.7531
4643	131945.137
4644	131932.7408
4645	131922.4264
4646	131881.3998
4647	131839.6547
4648	131805.2661
4649	131750.2221
4650	131715.4813
4651	131662.4595
4652	131527.672
4653	131461.9832
4654	131432.0131
4655	131351.4819
4656	131284.0099
4657	131227.8907
4658	131214.7423
4659	131164.3149
4660	131146.5482
4661	131071.6186
4662	131030.1501
4663	131013.5102
4664	130967.0943
4665	130949.8647
4666	130891.1216
4667	130843.9977
4668	130832.285
4669	130811.3837
4670	130791.7407
4671	130701.8519
4672	130676.5932
4673	130656.5576
4674	130642.4838
4675	130612.017
4676	130584.3325
4677	130555.3698
4678	130533.1164
4679	130528.2104
4680	130504.2596
4681	130461.9024
4682	130392.3651
4683	130391.3102
4684	130322.9443
4685	130296.5679
4686	130265.441
4687	130192.1893
4688	130173.6925
4689	130111.1257
4690	130079.3179
4691	130048.4546
4692	130026.6914
4693	130004.3553
4694	129960.9897
4695	129933.6421
4696	129923.9862
4697	129885.3148
4698	129843.7049
4699	129800.8512
4700	129759.1721
4701	129744.079
4702	129718.7957
4703	129707.7018
4704	129668.0772
4705	129629.3446
4706	129617.4591
4707	129564.8795
4708	129552.5699
4709	129480.4608
4710	129424.4384
4711	129389.1049
4712	129361.1905
4713	129282.0299
4714	129239.7126
4715	129204.991
4716	129188.8959
4717	129121.4785
4718	129060.118
4719	129015.5597
4720	128983.0293
4721	128912.9406
4722	128861.1407
4723	128850.1494
4724	128825.0472
4725	128768.4231
4726	128741.7262
4727	128728.1882
4728	128700.0191
4729	128680.6922
4730	128583.7887
4731	128540.2223
4732	128516.4857
4733	128481.1961
4734	128447.1812
4735	128374.6751
4736	128341.0693
4737	128311.887
4738	128251.4149
4739	128227.6006
4740	128197.0352
4741	128153.6254
4742	128103.0018
4743	128081.8926
4744	128063.4378
4745	127954.5868
4746	127898.476
4747	127896.5886
4748	127882.1431
4749	127865.1672
4750	127820.6063
4751	127793.8218
4752	127750.53
4753	127710.0138
4754	127683.6091
4755	127632.7351
4756	127604.7727
4757	127597.4284
4758	127563.1069
4759	127549.8338
4760	127499.8804
4761	127467.073
4762	127436.1763
4763	127416.2034
4764	127379.7921
4765	127330.4253
4766	127292.1905
4767	127261.6543
4768	127210.0854
4769	127171.899
4770	127106.6482
4771	127103.4189
4772	127071.1046
4773	127046.5271
4774	127037.7573
4775	127021.7387
4776	126987.3624
4777	126952.9481
4778	126925.5115
4779	126893.5008
4780	126866.8152
4781	126818.2137
4782	126746.6604
4783	126744.4612
4784	126684.7369
4785	126648.3601
4786	126644.994
4787	126592.2907
4788	126549.0781
4789	126531.5642
4790	126521.9437
4791	126505.0198
4792	126497.513
4793	126464.914
4794	126425.5964
4795	126419.5197
4796	126341.0795
4797	126307.2872
4798	126282.6476
4799	126250.5351
4800	126239.3279
4801	126195.4906
4802	126158.6584
4803	126131.2548
4804	126101.341
4805	126083.7072
4806	126061.9787
4807	126038.5747
4808	125970.4597
4809	125923.9551
4810	125903.1599
4811	125897.9972
4812	125889.4902
4813	125807.9664
4814	125780.416
4815	125737.7072
4816	125709.8638
4817	125694.678
4818	125681.2382
4819	125615.1136
4820	125586.7345
4821	125525.9522
4822	125454.7296
4823	125439.995
4824	125401.5727
